"","business_id","stars"
"176315","jhP9rUsV-KvgHu1n--7Q3w",3
"176335","rXKzE4Iraz7vGWovWW-aBA",5
"176397","wCB9mquz6W0ZuO5pPZXeDg",1
"176412","BrORoLCE5zVY6ekUb6omNA",4
"176427","ijY4C4ut4M9xg3QvK2R2pg",1
"176436","S6dARuOrrOXd4xSiTHti8g",4
"176464","rXKzE4Iraz7vGWovWW-aBA",5
"176470","ijY4C4ut4M9xg3QvK2R2pg",1
"176471","eab04KSBbf30FqB4cH8erQ",3
"176484","QdganL5AW9E_fNoRVroLig",5
"176534","tVcnGCg8AICT_hoI-4gMsw",4
"176563","dY_oOCE3fU50zs97SVRlrg",4
"176571","mpG1R1ktTI3x1twNBsGvXQ",4
"176596","HzE3NnlAzIcqiHDydpvzrQ",1
"176641","Lw2vlPixPe72lDp9Cx6GoA",5
"176649","iT9KMTR8NqYwSCW-zMUOxw",5
"176674","ijY4C4ut4M9xg3QvK2R2pg",3
"176681","jtvy90-8KNih9-LanDTiOg",1
"176703","mpG1R1ktTI3x1twNBsGvXQ",4
"176734","HzE3NnlAzIcqiHDydpvzrQ",3
"176746","dY_oOCE3fU50zs97SVRlrg",5
"176785","HzE3NnlAzIcqiHDydpvzrQ",3
"176790","p2RqycIW2jzjbQnkEw5lkA",1
"176821","jKJr7aPdTZ5kiQw0g40yJQ",4
"176829","OaHJvi10dJbMIaQXg5e2Ag",5
"176842","mpG1R1ktTI3x1twNBsGvXQ",1
"176868","eab04KSBbf30FqB4cH8erQ",4
"176869","mpG1R1ktTI3x1twNBsGvXQ",5
"176881","jhP9rUsV-KvgHu1n--7Q3w",5
"176904","Lw2vlPixPe72lDp9Cx6GoA",5
"176912","wftmt-n8OUA4Ng3bWWH5dw",4
"176916","xDnkfWCyaUdR6iMoxnuWyg",5
"176942","OaHJvi10dJbMIaQXg5e2Ag",5
"176954","jtvy90-8KNih9-LanDTiOg",4
"177080","xDnkfWCyaUdR6iMoxnuWyg",5
"177090","ccdcyzc1oSucd-qRlnYR0w",3
"177102","VBxKOEdjg7ryuA2Ni080rA",5
"177107","xDnkfWCyaUdR6iMoxnuWyg",5
"177128","xDnkfWCyaUdR6iMoxnuWyg",5
"177184","eab04KSBbf30FqB4cH8erQ",3
"177229","mpG1R1ktTI3x1twNBsGvXQ",5
"177266","wftmt-n8OUA4Ng3bWWH5dw",5
"177286","rXKzE4Iraz7vGWovWW-aBA",5
"177296","kF1Rr2bMPujucUihlitT2g",3
"177305","AV72aytrW-z787seJAku2w",5
"177312","S6dARuOrrOXd4xSiTHti8g",1
"177322","rQ6C54q1N2iq9iDKSA3QGA",3
"177340","eab04KSBbf30FqB4cH8erQ",4
"177348","iT9KMTR8NqYwSCW-zMUOxw",1
"177351","mpG1R1ktTI3x1twNBsGvXQ",4
"177368","ijY4C4ut4M9xg3QvK2R2pg",3
"177430","OaHJvi10dJbMIaQXg5e2Ag",5
"177438","wftmt-n8OUA4Ng3bWWH5dw",3
"177450","tVcnGCg8AICT_hoI-4gMsw",5
"177484","rXKzE4Iraz7vGWovWW-aBA",4
"177488","ijY4C4ut4M9xg3QvK2R2pg",4
"177499","BrORoLCE5zVY6ekUb6omNA",5
"177566","rXKzE4Iraz7vGWovWW-aBA",1
"177601","wCB9mquz6W0ZuO5pPZXeDg",2
"177670","rQ6C54q1N2iq9iDKSA3QGA",2
"177676","eab04KSBbf30FqB4cH8erQ",4
"177729","BrORoLCE5zVY6ekUb6omNA",5
"177744","BrORoLCE5zVY6ekUb6omNA",4
"177751","15RvAvPxUBl3HmnGMJdtTQ",2
"177755","_VYUU5HPLYasd-xdKLimNA",5
"177757","wftmt-n8OUA4Ng3bWWH5dw",2
"177761","AV72aytrW-z787seJAku2w",2
"177768","dF-_fcrNyk4iZ5Pc1mr-wA",5
"177778","rXKzE4Iraz7vGWovWW-aBA",5
"177788","AV72aytrW-z787seJAku2w",5
"177789","QdganL5AW9E_fNoRVroLig",1
"177807","v2a8hI1Tsi1SgFKFWD39qQ",5
"177830","wftmt-n8OUA4Ng3bWWH5dw",2
"177837","79G_4PgWIO1BPve3D1tD_Q",5
"177875","eab04KSBbf30FqB4cH8erQ",4
"177896","xDnkfWCyaUdR6iMoxnuWyg",2
"177909","S6dARuOrrOXd4xSiTHti8g",3
"177931","OaHJvi10dJbMIaQXg5e2Ag",4
"177970","HzE3NnlAzIcqiHDydpvzrQ",5
"177977","egxK8E9T6MWLxJyD_iCIVQ",3
"177981","BrORoLCE5zVY6ekUb6omNA",4
"178012","wftmt-n8OUA4Ng3bWWH5dw",5
"178056","xDnkfWCyaUdR6iMoxnuWyg",4
"178058","rXKzE4Iraz7vGWovWW-aBA",5
"178076","S6dARuOrrOXd4xSiTHti8g",5
"178118","xDnkfWCyaUdR6iMoxnuWyg",4
"178119","QdganL5AW9E_fNoRVroLig",1
"178132","_VYUU5HPLYasd-xdKLimNA",5
"178144","p2RqycIW2jzjbQnkEw5lkA",3
"178147","15RvAvPxUBl3HmnGMJdtTQ",5
"178183","xXGRRmCIf6t6Bn-NvxHYwA",4
"178188","mpG1R1ktTI3x1twNBsGvXQ",1
"178192","QbuWKli8fme4O84t99UfSg",5
"178195","OPIX1wTOll0aZT08Wr6sDw",1
"178200","egxK8E9T6MWLxJyD_iCIVQ",4
"178219","S6dARuOrrOXd4xSiTHti8g",5
"178233","rXKzE4Iraz7vGWovWW-aBA",5
"178286","rXKzE4Iraz7vGWovWW-aBA",1
"178303","JJi7c7uiTzCqeWNTsldgXQ",5
"178323","S6dARuOrrOXd4xSiTHti8g",3
"178325","xDnkfWCyaUdR6iMoxnuWyg",5
"178396","ltqvLrYq9QjeQjQ1NlqLcA",1
"178410","wftmt-n8OUA4Ng3bWWH5dw",5
"178412","BrORoLCE5zVY6ekUb6omNA",4
"178435","rXKzE4Iraz7vGWovWW-aBA",1
"178448","GKmbGnQ2WmlU7ntVPI4mYA",5
"178450","rXKzE4Iraz7vGWovWW-aBA",5
"178464","Lw2vlPixPe72lDp9Cx6GoA",5
"178475","JJi7c7uiTzCqeWNTsldgXQ",5
"178497","JJi7c7uiTzCqeWNTsldgXQ",3
"178511","AV72aytrW-z787seJAku2w",5
"178518","MA465c4XL7_m9p_6_ztRsw",2
"178567","vYRxMRpdUES85ZEpiQwjgg",5
"178632","AV72aytrW-z787seJAku2w",5
"178645","BrORoLCE5zVY6ekUb6omNA",5
"178676","_VYUU5HPLYasd-xdKLimNA",2
"178719","MA465c4XL7_m9p_6_ztRsw",1
"178739","JJi7c7uiTzCqeWNTsldgXQ",1
"178803","6_7_aSycZlRsfKENFiIi6g",3
"178804","BrORoLCE5zVY6ekUb6omNA",1
"178839","ijY4C4ut4M9xg3QvK2R2pg",1
"178860","ijY4C4ut4M9xg3QvK2R2pg",4
"178861","iT9KMTR8NqYwSCW-zMUOxw",5
"178919","QbuWKli8fme4O84t99UfSg",4
"178941","eab04KSBbf30FqB4cH8erQ",5
"178944","ijY4C4ut4M9xg3QvK2R2pg",5
"178968","XuxMAIKquXNe6fy0-HmZ8A",1
"179008","MA465c4XL7_m9p_6_ztRsw",3
"179054","FNf9Q2FnB9sI9kOMAgj0AQ",1
"179063","jtvy90-8KNih9-LanDTiOg",3
"179076","rXKzE4Iraz7vGWovWW-aBA",3
"179100","rXKzE4Iraz7vGWovWW-aBA",4
"179109","g74ClehJVU5h-29-Bx5xwQ",5
"179120","OaHJvi10dJbMIaQXg5e2Ag",5
"179121","eab04KSBbf30FqB4cH8erQ",4
"179130","ijY4C4ut4M9xg3QvK2R2pg",4
"179134","mpG1R1ktTI3x1twNBsGvXQ",3
"179159","iT9KMTR8NqYwSCW-zMUOxw",1
"179176","ijY4C4ut4M9xg3QvK2R2pg",5
"179185","A8jt8v7bixb_DswY2uJQaw",5
"179225","AV72aytrW-z787seJAku2w",5
"179226","ccdcyzc1oSucd-qRlnYR0w",5
"179236","eab04KSBbf30FqB4cH8erQ",5
"179247","ijY4C4ut4M9xg3QvK2R2pg",4
"179272","wftmt-n8OUA4Ng3bWWH5dw",5
"179306","wCB9mquz6W0ZuO5pPZXeDg",2
"179343","rXKzE4Iraz7vGWovWW-aBA",5
"179395","xDnkfWCyaUdR6iMoxnuWyg",4
"179404","JJi7c7uiTzCqeWNTsldgXQ",1
"179413","-cnAmACYQpwRyfjuZHay3w",5
"179435","dF-_fcrNyk4iZ5Pc1mr-wA",4
"179441","BQasaL9XWUhlFndmKYtMHw",1
"179486","BrORoLCE5zVY6ekUb6omNA",1
"179491","-R_dMb9Z1eBv_FlYZrrKbw",1
"179505","jtvy90-8KNih9-LanDTiOg",4
"179506","iT9KMTR8NqYwSCW-zMUOxw",2
"179617","ijY4C4ut4M9xg3QvK2R2pg",1
"179620","iT9KMTR8NqYwSCW-zMUOxw",5
"179629","mpG1R1ktTI3x1twNBsGvXQ",3
"179631","wftmt-n8OUA4Ng3bWWH5dw",5
"179655","gGeC3-QX-ZH1kxnpmUwQ9A",1
"179691","rXKzE4Iraz7vGWovWW-aBA",3
"179693","Lw2vlPixPe72lDp9Cx6GoA",4
"179708","Rmdv8qikuGCecgRGVPWMQA",3
"179716","AV72aytrW-z787seJAku2w",5
"179728","xONNOYgT5BBJj_EVJBMghQ",5
"179744","15RvAvPxUBl3HmnGMJdtTQ",3
"179746","dazGlP4Rk4nxlyMtlvkpvA",2
"179765","vYRxMRpdUES85ZEpiQwjgg",1
"179786","dF-_fcrNyk4iZ5Pc1mr-wA",2
"179809","ijY4C4ut4M9xg3QvK2R2pg",2
"179835","wftmt-n8OUA4Ng3bWWH5dw",3
"179865","wftmt-n8OUA4Ng3bWWH5dw",4
"179936","AV72aytrW-z787seJAku2w",5
"179989","15RvAvPxUBl3HmnGMJdtTQ",1
"180032","kF1Rr2bMPujucUihlitT2g",5
"180039","15RvAvPxUBl3HmnGMJdtTQ",5
"180041","PhNdyQTtZjOQ1bqoT4S3oA",5
"180070","ijY4C4ut4M9xg3QvK2R2pg",3
"180097","xDnkfWCyaUdR6iMoxnuWyg",5
"180098","QdganL5AW9E_fNoRVroLig",5
"180100","eab04KSBbf30FqB4cH8erQ",1
"180108","wCB9mquz6W0ZuO5pPZXeDg",3
"180125","BrORoLCE5zVY6ekUb6omNA",5
"180156","gGeC3-QX-ZH1kxnpmUwQ9A",5
"180182","wCB9mquz6W0ZuO5pPZXeDg",5
"180191","eab04KSBbf30FqB4cH8erQ",4
"180314","wftmt-n8OUA4Ng3bWWH5dw",2
"180360","h0kDxnRpBXyJ1v17uSDnzw",5
"180371","yBHltbm3DqNaKgBgTMpxsA",5
"180386","Bfh_ON-LQUcJerjcDF5KNA",1
"180396","OaHJvi10dJbMIaQXg5e2Ag",3
"180402","BrORoLCE5zVY6ekUb6omNA",4
"180415","rXKzE4Iraz7vGWovWW-aBA",5
"180418","AV72aytrW-z787seJAku2w",5
"180423","S6dARuOrrOXd4xSiTHti8g",3
"180449","JJi7c7uiTzCqeWNTsldgXQ",3
"180468","tVcnGCg8AICT_hoI-4gMsw",5
"180473","xDnkfWCyaUdR6iMoxnuWyg",4
"180497","rXKzE4Iraz7vGWovWW-aBA",5
"180498","rXKzE4Iraz7vGWovWW-aBA",5
"180516","5L-dBWit8Y90bnP3nsAauQ",5
"180551","VBxKOEdjg7ryuA2Ni080rA",3
"180647","ijY4C4ut4M9xg3QvK2R2pg",3
"180658","i4CF-bIEfNeYoQ87klS78Q",5
"180687","JJi7c7uiTzCqeWNTsldgXQ",5
"180713","VBxKOEdjg7ryuA2Ni080rA",4
"180715","rXKzE4Iraz7vGWovWW-aBA",5
"180716","JJi7c7uiTzCqeWNTsldgXQ",4
"180731","15RvAvPxUBl3HmnGMJdtTQ",2
"180733","wftmt-n8OUA4Ng3bWWH5dw",5
"180784","tVcnGCg8AICT_hoI-4gMsw",5
"180815","iT9KMTR8NqYwSCW-zMUOxw",2
"180816","iT9KMTR8NqYwSCW-zMUOxw",3
"180821","jtvy90-8KNih9-LanDTiOg",5
"180991","gGeC3-QX-ZH1kxnpmUwQ9A",4
"181076","xDnkfWCyaUdR6iMoxnuWyg",4
"181118","AV72aytrW-z787seJAku2w",5
"181195","wftmt-n8OUA4Ng3bWWH5dw",4
"181227","AV72aytrW-z787seJAku2w",5
"181258","5L-dBWit8Y90bnP3nsAauQ",4
"181302","rXKzE4Iraz7vGWovWW-aBA",5
"181320","mchIGapc-1lRQKcsZhD93A",5
"181329","wftmt-n8OUA4Ng3bWWH5dw",5
"181426","ijY4C4ut4M9xg3QvK2R2pg",5
"181443","rXKzE4Iraz7vGWovWW-aBA",5
"181636","wftmt-n8OUA4Ng3bWWH5dw",4
"181698","BQasaL9XWUhlFndmKYtMHw",5
"181751","15RvAvPxUBl3HmnGMJdtTQ",2
"181799","wftmt-n8OUA4Ng3bWWH5dw",5
"181800","RNkVt3T_3DQjXbXTM2DIjg",2
"181821","p2RqycIW2jzjbQnkEw5lkA",2
"181849","rXKzE4Iraz7vGWovWW-aBA",4
"181865","MA465c4XL7_m9p_6_ztRsw",1
"181922","JJi7c7uiTzCqeWNTsldgXQ",3
"181932","AV72aytrW-z787seJAku2w",1
"181942","PhNdyQTtZjOQ1bqoT4S3oA",1
"181974","QdganL5AW9E_fNoRVroLig",5
"181976","xDnkfWCyaUdR6iMoxnuWyg",5
"182031","wCB9mquz6W0ZuO5pPZXeDg",5
"182042","BrORoLCE5zVY6ekUb6omNA",2
"182054","QbuWKli8fme4O84t99UfSg",5
"182083","mpG1R1ktTI3x1twNBsGvXQ",5
"182095","rXKzE4Iraz7vGWovWW-aBA",5
"182099","1LqshDanHwtKeX--X0hbwQ",5
"182106","S6dARuOrrOXd4xSiTHti8g",1
"182123","A8jt8v7bixb_DswY2uJQaw",1
"182213","MA465c4XL7_m9p_6_ztRsw",5
"182222","1LqshDanHwtKeX--X0hbwQ",5
"182246","yBHltbm3DqNaKgBgTMpxsA",5
"182261","S6dARuOrrOXd4xSiTHti8g",3
"182288","ijY4C4ut4M9xg3QvK2R2pg",4
"182315","iT9KMTR8NqYwSCW-zMUOxw",5
"182346","PhNdyQTtZjOQ1bqoT4S3oA",4
"182403","mpG1R1ktTI3x1twNBsGvXQ",5
"182457","-cnAmACYQpwRyfjuZHay3w",4
"182463","S6dARuOrrOXd4xSiTHti8g",3
"182467","wftmt-n8OUA4Ng3bWWH5dw",3
"182469","E4HlcOykIxIDiJyUKO-eIg",5
"182513","S6dARuOrrOXd4xSiTHti8g",4
"182514","AV72aytrW-z787seJAku2w",4
"182527","S6dARuOrrOXd4xSiTHti8g",5
"182528","rXKzE4Iraz7vGWovWW-aBA",2
"182558","iT9KMTR8NqYwSCW-zMUOxw",1
"182560","rXKzE4Iraz7vGWovWW-aBA",3
"182561","rXKzE4Iraz7vGWovWW-aBA",2
"182565","jtvy90-8KNih9-LanDTiOg",4
"182567","rXKzE4Iraz7vGWovWW-aBA",4
"182583","rQ6C54q1N2iq9iDKSA3QGA",5
"182584","S6dARuOrrOXd4xSiTHti8g",5
"182599","eab04KSBbf30FqB4cH8erQ",3
"182600","mpG1R1ktTI3x1twNBsGvXQ",4
"182603","i4CF-bIEfNeYoQ87klS78Q",5
"182623","TE5K9GVy9rKrovzUBOefYg",5
"182634","i4CF-bIEfNeYoQ87klS78Q",1
"182650","S6dARuOrrOXd4xSiTHti8g",5
"182688","rXKzE4Iraz7vGWovWW-aBA",1
"182693","wftmt-n8OUA4Ng3bWWH5dw",4
"182706","OaHJvi10dJbMIaQXg5e2Ag",5
"182794","S6dARuOrrOXd4xSiTHti8g",1
"182799","VBxKOEdjg7ryuA2Ni080rA",5
"182816","ijY4C4ut4M9xg3QvK2R2pg",4
"182821","mpG1R1ktTI3x1twNBsGvXQ",5
"182830","AV72aytrW-z787seJAku2w",1
"182837","4jO_VdrdM3OFGr9VDkySPA",5
"182859","S6dARuOrrOXd4xSiTHti8g",3
"182867","wCB9mquz6W0ZuO5pPZXeDg",4
"182870","S6dARuOrrOXd4xSiTHti8g",4
"182880","ltqvLrYq9QjeQjQ1NlqLcA",3
"182954","g74ClehJVU5h-29-Bx5xwQ",4
"182956","iT9KMTR8NqYwSCW-zMUOxw",5
"182989","yBHltbm3DqNaKgBgTMpxsA",5
"183038","S6dARuOrrOXd4xSiTHti8g",4
"183063","eab04KSBbf30FqB4cH8erQ",1
"183070","A8jt8v7bixb_DswY2uJQaw",3
"183096","mpG1R1ktTI3x1twNBsGvXQ",2
"183099","S6dARuOrrOXd4xSiTHti8g",5
"183109","OaHJvi10dJbMIaQXg5e2Ag",4
"183115","OaHJvi10dJbMIaQXg5e2Ag",2
"183135","QbuWKli8fme4O84t99UfSg",3
"183137","wftmt-n8OUA4Ng3bWWH5dw",5
"183165","yBHltbm3DqNaKgBgTMpxsA",2
"183206","xDnkfWCyaUdR6iMoxnuWyg",5
"183267","wftmt-n8OUA4Ng3bWWH5dw",1
"183272","A8jt8v7bixb_DswY2uJQaw",5
"183286","wftmt-n8OUA4Ng3bWWH5dw",5
"183308","MA465c4XL7_m9p_6_ztRsw",3
"183312","xDnkfWCyaUdR6iMoxnuWyg",5
"183315","JJi7c7uiTzCqeWNTsldgXQ",3
"183321","rXKzE4Iraz7vGWovWW-aBA",4
"183345","S6dARuOrrOXd4xSiTHti8g",5
"183353","PhNdyQTtZjOQ1bqoT4S3oA",4
"183366","rXKzE4Iraz7vGWovWW-aBA",1
"183394","wCB9mquz6W0ZuO5pPZXeDg",5
"183403","mpG1R1ktTI3x1twNBsGvXQ",4
"183463","rXKzE4Iraz7vGWovWW-aBA",4
"183493","wCB9mquz6W0ZuO5pPZXeDg",5
"183508","-cnAmACYQpwRyfjuZHay3w",3
"183538","gTRTzLhbl2uDd_JvB4PsyQ",5
"183539","xXGRRmCIf6t6Bn-NvxHYwA",2
"183582","tVcnGCg8AICT_hoI-4gMsw",5
"183595","g74ClehJVU5h-29-Bx5xwQ",5
"183598","xDnkfWCyaUdR6iMoxnuWyg",4
"183601","PhNdyQTtZjOQ1bqoT4S3oA",4
"183610","rQ6C54q1N2iq9iDKSA3QGA",1
"183628","S6dARuOrrOXd4xSiTHti8g",5
"183637","rXKzE4Iraz7vGWovWW-aBA",2
"183656","eab04KSBbf30FqB4cH8erQ",5
"183677","OaHJvi10dJbMIaQXg5e2Ag",2
"183706","rXKzE4Iraz7vGWovWW-aBA",5
"183759","OaHJvi10dJbMIaQXg5e2Ag",5
"183762","S6dARuOrrOXd4xSiTHti8g",5
"183765","ijY4C4ut4M9xg3QvK2R2pg",1
"183771","wCB9mquz6W0ZuO5pPZXeDg",5
"183810","BrORoLCE5zVY6ekUb6omNA",5
"183829","rXKzE4Iraz7vGWovWW-aBA",4
"183830","rXKzE4Iraz7vGWovWW-aBA",5
"183836","PhNdyQTtZjOQ1bqoT4S3oA",5
"183853","ltqvLrYq9QjeQjQ1NlqLcA",5
"183868","xDnkfWCyaUdR6iMoxnuWyg",3
"183927","rQ6C54q1N2iq9iDKSA3QGA",1
"183933","rXKzE4Iraz7vGWovWW-aBA",4
"183940","tVcnGCg8AICT_hoI-4gMsw",5
"183951","-cnAmACYQpwRyfjuZHay3w",4
"183991","S6dARuOrrOXd4xSiTHti8g",4
"184012","iT9KMTR8NqYwSCW-zMUOxw",1
"184015","HzE3NnlAzIcqiHDydpvzrQ",5
"184035","VBxKOEdjg7ryuA2Ni080rA",5
"184067","xDnkfWCyaUdR6iMoxnuWyg",5
"184149","HzE3NnlAzIcqiHDydpvzrQ",5
"184170","xONNOYgT5BBJj_EVJBMghQ",5
"184194","xDnkfWCyaUdR6iMoxnuWyg",5
"184205","tVcnGCg8AICT_hoI-4gMsw",3
"184220","jtvy90-8KNih9-LanDTiOg",2
"184248","dF-_fcrNyk4iZ5Pc1mr-wA",5
"184267","dazGlP4Rk4nxlyMtlvkpvA",1
"184275","ltqvLrYq9QjeQjQ1NlqLcA",4
"184308","wCB9mquz6W0ZuO5pPZXeDg",5
"184313","mpG1R1ktTI3x1twNBsGvXQ",4
"184322","MA465c4XL7_m9p_6_ztRsw",5
"184341","yBHltbm3DqNaKgBgTMpxsA",2
"184358","iT9KMTR8NqYwSCW-zMUOxw",4
"184382","rXKzE4Iraz7vGWovWW-aBA",5
"184437","gTRTzLhbl2uDd_JvB4PsyQ",1
"184439","rXKzE4Iraz7vGWovWW-aBA",3
"184448","eab04KSBbf30FqB4cH8erQ",2
"184463","iT9KMTR8NqYwSCW-zMUOxw",5
"184473","Lw2vlPixPe72lDp9Cx6GoA",2
"184480","rXKzE4Iraz7vGWovWW-aBA",4
"184501","wftmt-n8OUA4Ng3bWWH5dw",4
"184519","GKmbGnQ2WmlU7ntVPI4mYA",1
"184530","iT9KMTR8NqYwSCW-zMUOxw",5
"184571","v8jZKf_YN7ayVy6ksyoiKg",4
"184577","ltqvLrYq9QjeQjQ1NlqLcA",1
"184600","Lw2vlPixPe72lDp9Cx6GoA",4
"184636","rXKzE4Iraz7vGWovWW-aBA",1
"184642","GKmbGnQ2WmlU7ntVPI4mYA",5
"184649","QdganL5AW9E_fNoRVroLig",5
"184657","jKJr7aPdTZ5kiQw0g40yJQ",5
"184673","xDnkfWCyaUdR6iMoxnuWyg",5
"184676","QbuWKli8fme4O84t99UfSg",4
"184698","gTRTzLhbl2uDd_JvB4PsyQ",2
"184710","jtvy90-8KNih9-LanDTiOg",5
"184749","dF-_fcrNyk4iZ5Pc1mr-wA",5
"184787","eab04KSBbf30FqB4cH8erQ",5
"184840","AV72aytrW-z787seJAku2w",4
"184871","rQ6C54q1N2iq9iDKSA3QGA",4
"184872","15RvAvPxUBl3HmnGMJdtTQ",2
"184897","AV72aytrW-z787seJAku2w",3
"184942","nZRJu778hO66F11QUS53nA",5
"184946","PhNdyQTtZjOQ1bqoT4S3oA",5
"184976","PhNdyQTtZjOQ1bqoT4S3oA",1
"184983","jhP9rUsV-KvgHu1n--7Q3w",5
"185010","KzLjbXEDH1e1WrfzrrzZKw",5
"185029","ijY4C4ut4M9xg3QvK2R2pg",4
"185030","xDnkfWCyaUdR6iMoxnuWyg",4
"185043","xDnkfWCyaUdR6iMoxnuWyg",3
"185085","xDnkfWCyaUdR6iMoxnuWyg",5
"185105","mpG1R1ktTI3x1twNBsGvXQ",5
"185120","rXKzE4Iraz7vGWovWW-aBA",5
"185128","eab04KSBbf30FqB4cH8erQ",3
"185153","ijY4C4ut4M9xg3QvK2R2pg",5
"185163","15RvAvPxUBl3HmnGMJdtTQ",4
"185176","ccdcyzc1oSucd-qRlnYR0w",5
"185220","GKmbGnQ2WmlU7ntVPI4mYA",5
"185223","rXKzE4Iraz7vGWovWW-aBA",4
"185323","ijY4C4ut4M9xg3QvK2R2pg",3
"185338","HzE3NnlAzIcqiHDydpvzrQ",2
"185370","OPIX1wTOll0aZT08Wr6sDw",5
"185371","ijY4C4ut4M9xg3QvK2R2pg",4
"185382","xDnkfWCyaUdR6iMoxnuWyg",3
"185384","xDnkfWCyaUdR6iMoxnuWyg",2
"185410","eab04KSBbf30FqB4cH8erQ",4
"185411","iT9KMTR8NqYwSCW-zMUOxw",1
"185418","jKJr7aPdTZ5kiQw0g40yJQ",5
"185419","S6dARuOrrOXd4xSiTHti8g",1
"185433","BrORoLCE5zVY6ekUb6omNA",2
"185435","AV72aytrW-z787seJAku2w",5
"185455","ijY4C4ut4M9xg3QvK2R2pg",1
"185489","wftmt-n8OUA4Ng3bWWH5dw",3
"185494","nZRJu778hO66F11QUS53nA",1
"185500","rXKzE4Iraz7vGWovWW-aBA",5
"185519","AV72aytrW-z787seJAku2w",4
"185553","mpG1R1ktTI3x1twNBsGvXQ",4
"185561","AV72aytrW-z787seJAku2w",4
"185566","OaHJvi10dJbMIaQXg5e2Ag",4
"185587","ijY4C4ut4M9xg3QvK2R2pg",5
"185589","ijY4C4ut4M9xg3QvK2R2pg",1
"185626","xDnkfWCyaUdR6iMoxnuWyg",5
"185637","jtvy90-8KNih9-LanDTiOg",5
"185642","i4CF-bIEfNeYoQ87klS78Q",5
"185690","dazGlP4Rk4nxlyMtlvkpvA",3
"185708","S6dARuOrrOXd4xSiTHti8g",5
"185721","iT9KMTR8NqYwSCW-zMUOxw",4
"185736","rQ6C54q1N2iq9iDKSA3QGA",2
"185759","KzLjbXEDH1e1WrfzrrzZKw",4
"185770","wftmt-n8OUA4Ng3bWWH5dw",5
"185785","i4CF-bIEfNeYoQ87klS78Q",3
"185790","S6dARuOrrOXd4xSiTHti8g",4
"185821","rXKzE4Iraz7vGWovWW-aBA",5
"185846","i4CF-bIEfNeYoQ87klS78Q",2
"185847","i4CF-bIEfNeYoQ87klS78Q",4
"185867","rXKzE4Iraz7vGWovWW-aBA",1
"185869","OPIX1wTOll0aZT08Wr6sDw",5
"185879","QbuWKli8fme4O84t99UfSg",5
"185898","eab04KSBbf30FqB4cH8erQ",3
"185899","kF1Rr2bMPujucUihlitT2g",5
"185949","S6dARuOrrOXd4xSiTHti8g",4
"186030","nZRJu778hO66F11QUS53nA",5
"186121","OPIX1wTOll0aZT08Wr6sDw",4
"186126","tVcnGCg8AICT_hoI-4gMsw",5
"186131","dF-_fcrNyk4iZ5Pc1mr-wA",5
"186143","S6dARuOrrOXd4xSiTHti8g",5
"186175","BrORoLCE5zVY6ekUb6omNA",3
"186188","jTRKHyPmR5RwHVsqmhPTwg",5
"186231","eab04KSBbf30FqB4cH8erQ",5
"186232","wCB9mquz6W0ZuO5pPZXeDg",5
"186246","kF1Rr2bMPujucUihlitT2g",5
"186259","eab04KSBbf30FqB4cH8erQ",5
"186307","kF1Rr2bMPujucUihlitT2g",5
"186373","xDnkfWCyaUdR6iMoxnuWyg",5
"186377","MA465c4XL7_m9p_6_ztRsw",5
"186394","mpG1R1ktTI3x1twNBsGvXQ",1
"186395","ltqvLrYq9QjeQjQ1NlqLcA",5
"186415","egxK8E9T6MWLxJyD_iCIVQ",2
"186448","MA465c4XL7_m9p_6_ztRsw",5
"186486","ijY4C4ut4M9xg3QvK2R2pg",4
"186507","15RvAvPxUBl3HmnGMJdtTQ",2
"186579","Rmdv8qikuGCecgRGVPWMQA",5
"186586","xXGRRmCIf6t6Bn-NvxHYwA",2
"186599","rXKzE4Iraz7vGWovWW-aBA",4
"186604","AV72aytrW-z787seJAku2w",5
"186626","BrORoLCE5zVY6ekUb6omNA",3
"186633","wCB9mquz6W0ZuO5pPZXeDg",2
"186640","KzLjbXEDH1e1WrfzrrzZKw",5
"186641","MA465c4XL7_m9p_6_ztRsw",4
"186644","15RvAvPxUBl3HmnGMJdtTQ",1
"186667","ijY4C4ut4M9xg3QvK2R2pg",4
"186731","S6dARuOrrOXd4xSiTHti8g",4
"186756","xONNOYgT5BBJj_EVJBMghQ",5
"186778","S6dARuOrrOXd4xSiTHti8g",5
"186779","jtvy90-8KNih9-LanDTiOg",5
"186782","eab04KSBbf30FqB4cH8erQ",2
"186806","tVcnGCg8AICT_hoI-4gMsw",2
"186835","xDnkfWCyaUdR6iMoxnuWyg",3
"186857","jtvy90-8KNih9-LanDTiOg",1
"186895","wftmt-n8OUA4Ng3bWWH5dw",5
"186899","PhNdyQTtZjOQ1bqoT4S3oA",4
"186962","mpG1R1ktTI3x1twNBsGvXQ",5
"186978","wCB9mquz6W0ZuO5pPZXeDg",4
"186986","tVcnGCg8AICT_hoI-4gMsw",5
"186992","JJi7c7uiTzCqeWNTsldgXQ",1
"186997","tVcnGCg8AICT_hoI-4gMsw",4
"187001","jtvy90-8KNih9-LanDTiOg",5
"187034","5L-dBWit8Y90bnP3nsAauQ",5
"187079","wftmt-n8OUA4Ng3bWWH5dw",4
"187103","tVcnGCg8AICT_hoI-4gMsw",4
"187116","HzE3NnlAzIcqiHDydpvzrQ",5
"187167","xDnkfWCyaUdR6iMoxnuWyg",5
