"","sweet","spicy","bitter","salty","bland","sour","crispy","chicken","fish","beef","soup","tea"
"oMhoqxCTbIwMtsHeE6ndyg",0,0,0,0,0,0,0,0,0,0,1,0
"omjMlmUX3rEHFVqbU3kVoQ",0,0,0,0,0,0,0,1,0,1,0,0
"Jox0IKLKnJE-tVKJZTZBuQ",1,1,0,0,0,0,0,0,0,0,0,2
"Q3QpVUJ5qdeXdUnV-yHU4Q",0,0,0,0,0,0,0,0,0,0,0,0
"c9WYvzykNKEsOz68NkFyyA",0,1,0,0,0,0,0,0,0,0,0,1
"hktGmS7XxLyla3Yczi3Hmg",0,0,0,0,0,0,0,0,0,0,0,0
"R9CU-1CwxtradcSKACBKLA",0,0,0,0,0,0,0,0,0,0,0,0
"706jX1uzwQVGC7e4yCBoZg",0,0,0,0,0,0,0,0,0,0,0,0
"wikKFaH_CCKZ4dxRqSD3iQ",1,0,0,0,0,0,0,1,0,0,0,0
"G8Y-VP5cpQBaYdcGtm6_LQ",0,0,0,0,0,0,0,0,0,0,0,0
"kqlmJP2MpVx-sMnQsG3M1w",0,0,0,0,0,0,1,1,0,0,0,0
"MFvrfKrQfZ6dJOqwHi_wlQ",0,0,0,0,0,0,0,0,0,0,0,0
"ShvbTKNAglSzVwSARPw1iw",0,0,0,0,0,0,0,0,0,0,0,0
"ybnDy0cbM7KW_DskGy454A",1,0,0,0,0,1,0,1,0,0,0,0
"Y0FFL2S75LckeBcBpxZxKQ",0,0,0,0,0,0,0,2,0,0,0,0
"QMGKpT1-2eTL2ZRVBZUGNA",0,0,0,0,0,0,0,0,0,0,0,0
"iAE9UJ9XmW1m6AbkCgqDlw",0,0,0,0,0,0,0,0,0,0,0,0
"msjtTwzKvr5WfEcF1ariGA",0,0,0,0,0,0,0,0,0,0,0,0
"sKCA9GvK8jiionu2uaH99g",0,0,0,0,0,0,0,0,0,0,0,0
"cPVZH8uhiCwtl446wfjR9g",0,0,0,0,0,0,0,2,0,0,0,0
"LXhkS8XUwgreqOB0VrO6CA",0,0,0,0,0,0,0,0,0,0,0,0
"_b4GKJ-GdZleFNnHcy5H8A",0,1,0,0,0,0,0,0,0,2,3,3
"BuiVnuEsfC5A0oZTKyAh2A",0,0,0,0,0,0,0,1,0,0,0,0
"42sEvnPBFhH6tOfdHMGsmA",0,0,0,0,0,1,0,3,0,0,0,2
"exqpXVvxb7gFQHfF2Qat4Q",0,0,0,0,0,0,0,0,0,0,0,0
"yIuE-5XHYPoozuYfiLdN8g",0,2,0,0,0,0,0,0,0,1,0,0
"YCABlrigmbMiEkcOM1W53w",1,0,0,0,0,0,0,0,0,0,3,0
"wfgyzEWUt7zEpzfFbPyMQg",0,0,0,0,0,0,0,0,0,0,0,0
"YHcrHkxXsmU0G4rWA_sA4w",0,0,0,0,0,0,0,0,0,0,1,0
"GcL4EUzi92ObJRKNlsknqA",0,0,0,0,0,0,0,0,0,0,0,0
"K6Ux960T4HjdmqjC8HsVDw",0,0,0,0,0,0,0,1,0,0,0,0
"cjaMCf5K7goBKdqarpJKug",0,0,0,0,0,0,0,0,0,0,0,0
"-U4UhPXTsP23QrI48OCoiQ",0,0,0,0,0,1,0,1,0,0,1,0
"S0Ze4rkjjY3Tt2aCGV2-lw",0,0,0,0,0,0,0,0,0,0,0,0
"vShEsGAd6KULKn_0mtJHBQ",0,0,0,0,0,0,0,1,0,0,1,0
"Yn9WD2fXr4Q-MYW69p7RRw",0,0,0,0,0,0,0,1,0,0,0,2
"3KxoWvugfwaxu2CKuCuQRw",0,0,0,0,0,0,0,0,0,0,0,0
"2HpsDW97WuboDqjdNkp3iQ",0,0,0,0,0,0,0,0,0,0,0,0
"kpJL1XnY7iQwsFLfzYrvvg",0,0,0,0,0,0,0,1,0,0,0,0
"LPtEn_gfrN4J4FplpPOI3A",0,0,0,0,0,0,0,0,0,0,0,0
"eHb5TDuwqxxNGkR9gumeyQ",0,0,0,0,0,0,0,0,0,0,0,0
"zxQPF_3-PP-ZTGhB_qFWKQ",0,0,0,0,0,0,0,0,0,0,0,0
"agIZSEeiHVY54pDSAd8bDg",0,0,0,0,0,0,0,0,0,0,2,0
"wPIm6o__2-bUKN18n7G2zA",0,0,0,0,0,0,0,0,0,0,0,0
"7T5XJesGRBkAN6h8vYtRJA",0,0,0,2,0,0,0,0,0,0,0,0
"z0SrrjojPQfBrv0K5RZxKQ",1,0,0,0,0,0,0,4,0,0,1,0
"kzzcVE2DnIX4aGhMcVMgSg",0,0,0,0,0,0,0,1,0,0,0,0
"mScaS-DX4JwxTnFCBZQQzQ",0,0,0,0,0,0,0,0,0,0,1,0
"Jxlw0Vwpo5_gVdkAd9TpOQ",0,0,0,0,0,0,0,1,0,0,0,0
"QUB8VttCwvYAh1-InBsWtg",0,0,0,0,0,0,0,0,0,2,0,0
"8Rx8AKbEkJq8WrSGJGVYiQ",0,0,0,0,0,0,0,1,0,0,0,0
"T5hlxrgGnccY4vsk46N94Q",0,0,0,0,0,0,0,0,0,0,0,0
"I7PiWtsdN51eUkqUrLHRfQ",0,0,0,0,0,0,0,2,0,2,0,0
"Wx0V7K40su7Tl9erbk4IkQ",0,0,0,0,0,0,0,0,0,0,0,0
"jpoKcZjgCmdD1zUv5B3jCQ",0,0,0,0,0,0,0,0,0,0,0,0
"U2zuymq7WVkKKHyH-dD5Qg",0,0,0,0,0,0,0,0,0,0,0,0
"LEWWyLxuo5ZnbGc18FJejA",0,0,0,0,0,0,0,0,0,0,0,0
"0JtEVfe0O2rPucQVrU1Dnw",0,0,0,0,0,0,0,0,0,0,0,0
"SGSION2Kx5UVpD6_5lCc4w",0,0,0,0,1,0,0,1,0,0,2,0
"4G4X4lpcKRh1eI1I-80GFQ",0,0,0,0,0,0,0,0,0,0,0,0
"LBk77eL8j0x_uWA6FltMdA",0,0,0,0,0,0,0,0,0,0,0,0
"469TlWb3UL8D55_i5ymZFQ",0,0,0,0,0,0,0,1,0,0,0,0
"alm7ixjViMI7oskzlGhdJw",0,0,0,0,0,0,0,0,0,2,0,1
"Zw07NGQ7zgknFrIEPGyxGg",0,0,0,0,0,0,0,0,0,1,0,0
"imKamIvEW_43Ez4P8bMDRw",0,0,0,0,0,0,0,3,0,0,1,0
"EkU9UIcnozTVEM76KOxXHg",0,0,0,0,0,0,0,0,0,0,0,0
"3UWoRj72iuF-BjTsIrOGSQ",0,0,0,0,0,0,0,0,0,0,0,0
"iSs1WcO8bRbzEL-mN2pWug",0,0,0,0,0,0,0,0,0,0,0,0
"TQ8NSKU8I5ewxybvog4d7g",0,0,0,0,0,0,0,0,0,1,0,0
"yH1ML7XM9mOIfvnjCrYbAQ",0,0,0,0,0,0,0,0,0,0,0,0
"G1nxDY21oOp00PIm39jK-w",0,0,0,0,0,0,0,1,0,1,0,0
"10wx6zaD-5cTvavvvdgqFw",0,0,0,0,0,0,0,0,0,2,0,0
"ag1_9gebD7TJzMOFugILPg",0,0,0,0,0,0,0,0,0,0,0,0
"Gq83zkEp6cBvtRRQYcDceQ",0,1,0,0,1,0,0,0,0,1,0,0
"VS9Xl7cOg--ZvArRwc7f_g",1,0,0,0,0,0,0,0,0,0,0,0
"eXm4vLXU4rJVScKCw0AENg",1,1,0,0,0,0,0,0,0,0,0,0
"v0buuuJZ_4NfPAjHLd2bJA",0,0,0,0,0,0,0,1,0,0,0,0
"HoMS1r61-FBErQNcszlV-A",0,0,0,0,1,0,0,2,0,0,0,0
"_tnOqj-e-pWlFGJLsElkvA",0,0,0,0,0,0,0,1,0,0,0,0
"xodgEtoOKD6AWf_AAOTAAQ",0,0,0,0,0,0,0,0,0,0,0,0
"3acuPF5IeQg-tJc8NZCyTQ",0,0,0,0,0,0,0,0,0,0,0,0
"QTnCYPN-OOG2tbxZkM12bQ",0,0,0,0,0,0,0,0,0,0,0,0
"PihHIxZhDlVMusDAavuzFw",0,0,0,0,0,0,0,0,0,0,0,0
"GSqvHqbr45nAuI_e7h17hw",0,0,0,0,0,0,0,0,0,0,0,0
"CPUuW0ZbcO2KkYSwRx0WIA",0,0,0,0,0,0,0,1,0,0,0,0
"CHTztSwxGe0rKpKy8nXn5A",0,1,0,1,0,0,0,2,0,3,3,1
"JOGW6CSghNjpiJMVUovnRw",0,0,0,0,0,0,0,0,0,0,0,0
"BeIBu7B4J64xDHy72bLLEw",0,0,0,0,0,0,0,1,0,0,0,0
"-83A45_FYyVXdDbjQC7LVg",0,0,0,0,0,0,0,0,0,0,0,0
"d6ZiCgv1pzjx8PP2vz6ZJQ",0,0,0,0,0,0,0,0,0,0,0,0
"U1KPPTXZDdyJJXJqWFyW5Q",0,0,0,0,0,0,0,0,0,0,0,0
"zU-wQznPfcW2Z8L5qLaZ4g",0,0,0,0,0,0,0,0,0,0,0,0
"OE0lVCj88JSg_z4H9SnN9Q",0,0,0,0,0,0,0,1,0,0,0,0
"-77yv9-C0f503rUkxSIZ2A",0,0,0,0,0,0,0,0,0,0,1,0
"XEvXTWBi8kOy_CawTFKI5Q",0,0,0,0,0,0,0,0,0,0,0,0
"wK2BW2wYNEAvTp2VPG6LBg",0,0,0,0,0,0,0,0,0,0,0,0
"jb78Cl2zjYLPgDOMUYIbgg",0,0,0,0,0,0,0,0,0,0,0,0
"YBIJVTV0aYMeoU-9QLdtVg",0,0,0,0,0,0,0,0,0,0,0,0
"NgMwHmoHvG19IG9UyGA5vQ",2,0,0,0,0,0,0,3,0,0,0,0
"gLMaGoOxUdtb9qzyq0hcRA",0,0,0,0,0,0,0,1,0,1,0,0
"4FNdBj_bzdQkcPE4CFRYMA",0,0,0,0,0,0,0,2,0,0,0,0
"7zjDy8rdmYDgf_D7FGDGJQ",0,0,0,0,0,0,0,0,0,0,0,0
"LvwqnrAwySMsRgjBcZgjiQ",0,0,0,0,0,0,0,1,0,0,0,0
"qy_3g8t9OzWV_pKMFLZYYQ",0,0,0,0,0,0,0,0,0,0,0,0
"PRpaXo7pMlM3WHlv7PNjWw",0,1,0,0,0,0,0,8,0,0,0,0
"cfDJmFoNV2oGwMwMoh7PZQ",0,0,0,0,0,0,0,0,0,2,0,0
"fta4cPv1W2VB-bxlvGzPqg",0,0,1,0,0,0,0,2,0,0,0,0
"Y9G_WF6_d66EHaT_JvrWSw",0,1,0,0,0,0,0,0,0,1,2,0
"eRabScSZOX8oc0HYur2row",0,0,0,0,0,0,0,0,0,0,1,0
"h4f7CrWQlyCngga1W4S1Bw",0,0,0,0,0,0,0,1,0,0,1,0
"Hyn9On9yYASfvUoU4YJ-RQ",0,0,0,0,1,0,0,2,0,0,0,0
"BC3Fq3lKr3lqRNWmZEPKOQ",0,0,0,0,0,0,0,0,0,0,0,0
"DB5b1uzF0QVFvbA4C1BZaw",0,0,0,0,0,0,0,0,0,0,0,0
"WJWTZ3O1QpHgXoOrKYNukw",0,0,0,0,0,0,0,0,0,0,0,0
"UYl8gJNXlZ20SanaM3xVeg",0,0,0,0,0,0,0,0,0,0,0,0
"oaBte7IHWgQAlB9IKZsTQA",0,1,0,0,0,0,0,1,0,0,0,0
"RNPEhM_Zr5mktzsTgKRbEg",1,0,0,0,0,1,0,2,0,0,1,1
"RhrM7bUR_V3FEqjCOBe6lw",0,0,0,0,0,0,0,0,0,0,0,0
"bU0Ps98qkXGQ28x-Uis_-Q",0,0,0,0,0,0,0,1,0,0,0,0
"7d4Q4Aud9PNyz5engBxwsQ",0,0,0,0,0,0,0,0,0,0,0,0
"GJ6zOjJUZusqHV86flLJ8A",0,0,0,0,0,0,0,0,0,0,0,0
"HpAF8gXaf6AS_motTg1ATQ",0,0,0,0,0,0,0,1,0,1,0,1
"lm6joqaykIp3RY307eQRYA",0,0,0,0,0,0,0,0,0,0,0,0
"UGvVl1DCJbzeOM1yg-gpxA",0,0,0,0,0,0,0,0,0,0,0,0
"9RNScoYbNYWc9jhOaKtvFw",0,0,0,0,0,0,0,0,0,0,0,0
"r7G5huGd9tUY37xxcujABQ",0,0,0,0,0,0,0,0,0,0,0,0
"BXuZ61rv_0Rp9QTof-WVvw",0,0,0,3,1,0,0,0,0,0,0,0
"Z0rTfTY0Qf2GZQluuTk42A",0,0,0,0,0,0,0,2,0,0,0,0
"IRi2mraRE6le1ZRUwnWOMA",0,0,0,0,0,0,0,0,0,0,0,0
"fsC0KC8qXOlOL6FkULEe0w",0,0,0,0,0,0,0,0,0,0,0,0
"DIDmbRBEZ27sl7cRaXzJ6A",0,0,0,0,0,0,0,0,0,0,0,0
"l8Hva_XANe7rYa9GlJNs7w",0,0,0,0,0,0,0,0,0,0,0,0
"rjALPP4K6VB-ZwScE9fPvQ",0,0,0,0,0,0,0,0,0,0,0,0
"z-UkkjBjdrqw5N8HSeRc2A",0,0,0,0,0,0,0,0,0,0,2,0
"2dDo_IJP-9SdTGdxC47bzA",0,0,0,0,0,0,0,0,0,0,0,0
"T7yHcty2TFdt5U8RdDg7yw",0,0,0,0,0,0,0,1,0,0,0,0
"E6SP1w5VGIOgLEq7iyQbXw",0,0,0,0,0,0,0,0,0,0,0,0
"4IjMN_Nm0XdUC00EJnV-FQ",0,0,0,0,0,0,0,0,0,0,0,0
"8KlEv4VQmDtpIQDpLBXA-g",0,0,0,0,0,0,0,0,0,0,0,0
"rl1SYw5c4M3mxMJ1pL073w",0,0,0,0,0,0,0,0,0,0,1,0
"eJ7cu59w-e-7CQANQzyj8A",0,1,0,0,0,0,0,0,0,0,0,0
"pUF99j7Y3qqIQ7zN0DEFaA",0,0,0,0,0,0,0,3,0,0,0,0
"XewOekI8hqNFl0X7A-nCPw",0,0,0,0,0,0,0,0,0,0,0,0
"0eCe_1v5_LV53CTROqpJrw",0,0,0,0,0,0,0,0,0,0,0,0
"_6CCDo0FxZCA661MzkgYxQ",0,0,0,0,0,0,0,0,0,0,0,0
"WxEeQ-qTfLn5dRC7A3fqrg",0,1,0,0,0,0,0,2,0,0,0,0
"A8KEKVcbDf_AVa0FhJx62w",2,0,0,1,1,0,0,0,0,1,4,0
"8IUCAP6i6RPIV_9KlREqQA",0,0,0,0,0,0,0,0,0,0,0,0
"ydUQYXLoqtZTwnh5sK58Pg",0,0,0,0,0,0,0,0,0,0,0,0
"NlC_1x42q4dvaNnV851WOw",0,0,0,0,0,0,0,0,0,0,0,0
"kQQzKvCa7XKyQhox99xRQw",0,0,0,0,0,0,0,0,0,0,0,0
"4tUG_YsSSY9SeUKCNP9CGQ",0,0,0,0,0,0,0,0,0,0,0,0
"fHfYqHzyJgwWqLzGDOISDw",0,2,0,0,0,0,0,1,1,0,0,0
"qxv3ZrEblDda6SU9uFzQgQ",0,0,0,0,0,0,0,0,0,0,0,0
"wBnP-Bq2SlfqEUWqtn-Yeg",0,2,0,0,0,0,0,0,0,0,0,0
"tZWz_gyA3b1djGSjZShuPw",0,0,0,0,0,0,0,0,0,0,0,0
"srViZccnNDyZM1hEiBQhwQ",1,0,0,0,0,0,0,2,0,0,0,0
"WBZ1v345tMHbS0u67m-V1Q",0,1,0,0,0,0,0,0,0,0,0,0
"5RigmywDtVMIDsYf9cbkhA",1,0,0,0,0,0,0,0,0,4,5,0
"LVnvjHGcZ6ar6W8mMVQtMg",0,0,0,0,0,0,0,0,0,0,0,0
"GbTENGCynthqph1cDWPQoA",0,0,0,0,0,0,0,0,0,1,0,2
"ErhY9pnnGV8Z1HjMluuLjg",0,0,0,0,0,0,0,0,0,0,1,1
"-r89xghfekKLo5URwWLElQ",0,0,0,0,0,0,0,0,0,0,0,0
"I5x1jNQJQ-rGhnW5FcyvyQ",0,1,0,0,0,0,0,1,2,0,0,0
"T5eD-gXUAfJBayX_8iajmg",0,0,0,0,0,0,0,0,0,1,0,0
"y0M6RBU4ZDrIJ7tzloXYbQ",0,0,0,0,0,0,0,0,2,0,0,0
"Gz-lDwYokFwabeO2oCEowg",0,0,0,0,1,0,0,1,0,1,0,0
"3HMLV_i8MLt1Qw06ahpIzg",0,0,1,0,1,0,0,1,0,0,0,0
"eh2nal1XS7Av4QTT3GXW0g",0,0,0,0,0,0,0,0,0,0,0,0
"bXWoiM3hLB8Nsq2eoQhnWg",0,0,0,0,0,0,0,0,0,0,0,0
"-2kaPdtwGSoezgQSkxlLfA",0,0,0,0,0,0,0,0,0,0,0,0
"5mINHxbJ2LTItDOc-p94ZA",1,0,0,0,0,1,0,2,0,0,1,0
"RKQN1JvuJ6vWPddKyCTK9g",0,0,0,0,0,0,0,2,0,0,0,0
"riHUYQqUEi5uGNexY05ZEA",0,0,0,0,0,0,0,0,0,0,0,0
"_w6I3zkLErwVHeGVa1umuw",0,0,0,1,0,0,0,0,0,0,2,0
"yoIQvi_IrZQKb7Dyfp8iWA",0,0,0,0,0,0,0,0,0,0,0,0
"ZA686X61XelINCxPm8-K8Q",0,0,0,0,0,1,0,0,0,0,1,1
"ktPhbMogTDARlGL0F1QBIw",0,0,0,0,0,0,0,0,0,0,0,0
"t2c691WwYuC2sz88v5PNHg",0,0,0,0,0,0,0,4,0,0,0,0
"20byTIwSEhpsDYfLkC7oJA",0,0,0,0,0,0,0,0,0,1,0,0
"ne2WJKd2xwGF6cM0fuW7XQ",0,0,0,0,0,0,0,0,0,0,0,0
"w7VTRiIsO3aoSmaWJXjXgQ",0,0,0,0,0,0,0,0,0,0,0,0
"MomnG389XqDCnz5kcAA9cw",0,0,0,0,0,0,0,0,0,0,0,0
"q6DzEBw1An32zgWDmARm1Q",0,0,0,0,0,0,0,1,0,0,0,0
"DJUNZcBY2qk5qnXyaF6Wgg",1,0,0,0,0,0,0,0,0,2,0,0
"gQzZxG2AqL_ttUo0ly2PqQ",0,0,0,0,0,0,0,0,0,0,0,0
"vGtYHaerj1iWekgBZLJt0Q",0,0,0,0,1,0,0,0,0,0,0,0
"jRNdQbno0TGz2DV1KK5umg",0,1,0,1,0,0,0,0,0,0,0,0
"ch1TUaKywDakvd3RCB_syA",0,0,0,0,0,0,0,0,0,0,0,0
"8-ZJVff9PHjRXJY8QRjfgg",0,0,0,0,0,0,0,1,0,0,0,0
"fAfnH5mfrhB9qzw-pPfZaQ",0,0,0,0,0,0,0,2,0,0,0,0
"LP4uFw0X6JqTbWOjokYLFQ",0,0,0,0,0,0,0,0,0,0,0,0
"TLcihFwy6kBADrGvQp4ctg",0,0,0,0,0,0,0,1,0,0,0,0
"QQO0jWZyL-2PSsUy_yQjIQ",0,1,0,0,0,0,1,0,1,4,3,0
"BiuDLZhzoyKjVbIqfKTiEg",0,0,0,0,0,0,0,0,0,0,0,0
"FlmiSirjS9xfLnbPbtHRbg",1,0,0,0,0,0,0,0,0,0,0,2
"oYUBlMf6lnq9I8xypkAEUw",1,0,0,0,0,1,0,3,0,0,0,0
"Ew0pXkNWRRroThmdWix1EQ",0,0,0,0,0,0,0,0,0,0,0,0
"pqVaqhj0xwVuafdSOfl0Eg",1,0,0,0,0,0,0,2,0,2,3,0
"MfrlB4bvqpOsbgczm2TwPw",0,0,0,0,0,0,1,4,0,2,0,0
"zDjLV7sjtuEbPAOcrm_p_g",0,0,0,0,0,0,0,0,0,0,0,0
"hGNsK5aYJ9Mr-lxyx57dTQ",0,0,0,0,0,0,0,0,0,0,0,0
"AND7RMVp-gpYVCsIE5QShQ",1,0,0,0,0,0,0,3,0,0,0,0
"9umdWXHkkrlV7I3DpRzJRQ",0,0,0,0,0,0,0,2,2,0,0,0
"hlgTvQ5SnJllbPubSWKTmw",0,0,0,0,0,0,0,0,0,0,0,0
"Y3yzVSvoA6EvamtBaE9grA",0,0,0,0,0,0,0,0,0,0,0,0
"G_zxNm1KID2fcCxcb4Nw1Q",0,3,0,0,0,0,0,0,0,0,2,0
"ULO2GPzDzuWBfou91J4sGg",0,0,0,0,0,0,0,0,0,0,0,0
"bk849dbYgR6YWhRDqvow2Q",0,0,0,0,0,0,0,0,0,0,0,0
"FL0CdPQ64OaXI0CMmpDvqg",0,0,0,0,0,0,0,0,0,0,0,0
"XUKc5TuF5tvlZ4qHoUEsfQ",0,0,0,0,1,0,0,1,0,1,0,0
"Yqhlh0r8u6srOs1a6k1cdw",0,1,0,1,0,0,0,0,0,0,0,0
"loFfhTFD1hHb58K5IdlXOA",0,0,0,0,0,0,0,0,0,0,0,0
"XptC2V016U_vYlJX7D4Y2Q",0,0,0,0,0,0,0,3,0,0,0,0
"74gU5ZIDMoRABf4GoaYJdQ",0,0,0,0,0,0,0,0,0,0,0,0
"STlffwc1BtgnTAKQmjXtFQ",0,0,0,0,0,0,0,0,0,0,0,0
"ezv5HCNimJoy-b4FygJa0g",0,0,0,0,0,0,0,0,0,0,0,0
"h3bvdYQ9RAJa92S-so9Pjw",0,0,0,0,0,0,0,2,0,0,1,0
"OxrJjiypQ8u5eABPdLfRig",0,0,0,0,0,0,0,0,0,0,0,0
"PgVjt9_62qa167djWTQPng",0,0,0,0,0,0,0,1,0,0,0,0
"G8fOeX6RMHvtAyV5EsuVDw",1,0,0,0,0,1,0,3,0,0,0,0
"yjjWkQ4rs2IuqnUnDUu9xw",0,0,0,0,0,0,0,0,2,0,0,0
"kbu3FgmILUd78gcE_2oijQ",0,0,0,0,0,0,0,0,0,0,0,0
"1ffO4_WekFuP_zGg9BssqQ",0,1,0,0,0,0,1,1,0,0,0,0
"f0ucEKvMfS54pIGW6Z6Jpw",0,0,0,0,0,0,0,2,0,0,0,1
"NiPXGsQTaE8MHsxOZUW35Q",0,0,0,0,0,0,0,0,0,0,0,0
"T_68Y5DsmkufnI5uOyEdsw",0,0,0,0,0,0,0,3,0,0,3,2
"Gp3lpyZDoDcZx89we9ke9w",0,0,0,0,0,0,0,1,0,0,0,0
"w_TRCiPkO_HOopf17Hi8Qg",0,0,0,0,0,0,0,0,0,0,0,0
"EG0dROsSnUn8NKLrEWd6rA",0,0,0,0,0,0,0,0,0,1,0,0
"53bMoiVbQW-x15uDAF8zWw",1,1,0,0,0,0,1,2,0,0,0,0
"KaFRMnb0JL8f0yixDko_fw",0,0,0,0,0,0,0,0,0,0,0,0
"Wt4UatmoGdP2tBGJoxwxQA",0,0,0,0,0,0,0,0,0,0,0,0
"BN0fAhJnmsV5U4q-7p_P3w",0,0,0,0,0,0,0,0,0,0,0,0
"gfL5QIDW4ZQUYb8eSNGuEQ",0,0,0,0,0,0,0,0,0,0,0,0
"xWBzTAI9KuHWXB9897NOzg",1,0,0,0,0,1,0,2,0,0,1,0
"9Fx8DI4QUa99DEox1LxRvQ",0,0,0,0,0,0,0,2,0,0,0,0
"ktFEcf39XRYrNL3Q-c_SUA",0,0,0,0,0,0,0,0,0,0,0,0
"6qSct_4Sl-DORDecrVCRxg",0,0,0,0,0,0,0,0,1,0,0,0
"UaRqJdM8ug7NS0DOvVqiiw",0,0,0,0,0,0,0,0,0,0,0,0
"a53D6nd7kHaIofw7huzVPg",1,0,0,0,0,0,0,1,0,0,0,0
"kb_WCKRv0TgGDRvX3eal9w",0,0,0,0,0,1,0,0,0,0,2,0
"7EhbGk0bTpeOyp2KffSw1w",0,0,0,0,0,0,0,0,0,0,0,0
"KenneVyHo2QhzFRxStNoUA",0,0,0,0,0,0,0,0,0,0,1,0
"kh3STBTEovOT2QKRwdXKmw",0,0,0,0,0,0,0,1,0,1,0,0
"UvASoXXFdiE_dI4zCRZflA",0,0,0,0,0,0,0,0,0,0,0,0
"ajpnPEVltq2DCOzKinqkQg",0,1,0,0,0,0,0,0,3,0,0,0
"DM92Y87tYxCR79jlV7H7ug",0,0,0,0,0,0,0,2,1,0,0,0
"PLVHPiRPqk1wOLdLN975WQ",2,1,0,0,0,0,0,0,1,0,0,0
"B_CyVMcbUIjSh5jbQwoAyw",0,0,0,0,1,0,0,0,0,0,1,0
"c8o-QqhQUi0JZx5LLk24zA",0,0,0,0,0,0,0,0,0,0,0,0
"3URd03o6FAgJ8KEEWL09bQ",0,0,0,0,0,0,0,1,0,0,0,0
"i0dVmSl-YZd-6CASybcVKg",0,0,0,0,0,0,0,1,0,0,1,0
"yRPgD3YJiB9TycUu8nAWig",0,0,0,0,0,0,0,0,0,0,0,0
"2pCrcwc_Cr17NaHp5JNt_w",0,0,0,0,0,0,0,0,0,1,0,0
"047SlnQzYJHhW-vlK1BOIg",0,0,0,0,0,0,0,0,0,0,0,0
"LFv-nrqQFw-AN90tSwj8nA",0,0,0,0,0,0,0,0,0,0,1,0
"C45qymzA13VgLCciueivaw",0,1,0,0,0,0,0,1,0,0,0,0
"on9jau1ry1LBZlwnKMVshA",0,0,0,0,0,0,0,0,0,0,0,0
"CyoqiqtPUPuX9sEeRma9aw",0,0,0,0,0,0,0,1,0,0,0,0
"ukK-UFBd_n3JbdFJDOch-w",0,0,0,0,0,0,0,0,0,1,1,1
"ciMflmBFkJdUgvLyKfxsqw",0,0,0,0,0,0,0,0,0,0,0,0
"Y8js8porPevodX9vsNPRuQ",2,1,0,0,0,0,0,2,0,0,0,0
"JJ6NirPIuhT0OU7NM-sUtQ",1,1,0,1,0,0,0,0,0,0,1,0
"64BiJ_SLdXwIVRfsm8o18w",0,1,0,0,0,0,0,1,0,0,0,1
"2wWiIVVMV48TEA2qs731DA",0,0,0,0,0,0,0,0,0,0,0,0
"6CTGxmcx8l_t6KZdtwgnyA",0,0,0,0,0,0,0,0,0,1,0,0
"MsDUuitlZK1XMJdFi9KVzg",0,0,0,0,0,0,0,0,0,0,0,0
"oB9OrAEpZXepyUaDz1FWnA",0,0,0,0,0,0,0,0,0,0,0,0
"biAJEOwompXJ8O5yrNFxVw",0,0,0,0,1,0,0,0,0,1,0,0
"CMTHLl4s03tES0Nfskuspg",0,2,0,0,1,2,0,4,0,0,2,0
"Bp7kbupApfuUkIbjcxL5ow",0,0,0,0,0,0,0,0,0,1,2,0
"JRU3A8vCjqvtyMxOrjY9oA",0,0,0,0,0,0,0,0,0,0,2,0
"zLPD2WvvvleJgqFv5LI-5g",0,0,0,0,0,0,0,0,0,0,0,0
"KEmj2qRNsbrU9levj2QcJg",0,1,0,0,0,0,0,0,0,0,1,0
"kuNC7_6XtbysdcFnceylyQ",0,0,0,0,0,0,0,0,0,0,0,0
"ONn-1waY8Bhh-cVgmZYDqA",2,2,0,1,0,1,2,4,0,0,0,0
"fD1Ig2EbWErIvGZhiCvLeQ",0,0,0,0,0,0,0,4,0,0,0,0
"yn1Uey7NnoWwe_3RFmxB-w",0,0,0,0,0,0,0,0,0,0,0,0
"BZ__mzC7AojtV6Jo4H04pg",1,0,0,0,1,1,0,1,0,0,0,0
"hrCC3l1US5tBAYiwxQLRPQ",0,0,0,0,0,0,0,0,0,0,0,0
"dJKL6KI8BMRR-pcOFYWHiw",0,0,0,0,0,0,0,0,0,0,0,0
"aQNxVe8CN8y4f8sM9Zz70w",0,0,0,0,0,0,0,0,0,3,5,0
"Y4Gop6vtYJ3H2SMM8dCJIg",0,0,0,0,0,0,0,0,0,0,0,0
"sXuBN8u8TfPbMTSvCItE9g",0,0,0,0,0,0,0,0,0,0,0,0
"-xTZZjDn5joHFlynUbTapA",0,0,0,0,0,0,0,0,0,0,0,0
"8hEfHnYvzm5eCKiAFNhNmQ",0,0,0,0,0,0,0,0,0,2,0,0
"q1xAEn21HPZwwm1JlS4y0Q",0,0,0,0,0,0,0,0,0,0,0,0
"cnKAT9AFkVGy18fYMrDubA",0,2,0,0,0,0,0,0,0,0,0,1
"QpXcsYDTnxN82jbJU3YKqA",0,0,0,0,0,0,0,1,0,0,0,0
"dZtn5L-jt13264qjrGGPMw",0,0,0,0,0,0,0,0,0,0,0,0
"2MGmvhxsnWLut3_0uGqH0A",0,0,0,0,0,0,0,0,0,0,0,0
"sfVIt3e5djvSEd1kYruGjw",0,0,0,0,0,0,0,2,0,0,0,0
"B0PTSuk8UbY8n-PFxEwNWg",0,0,0,0,0,0,0,1,0,0,0,0
"VClaZ7pJM4jGws1AkRZiBQ",0,0,0,0,0,1,0,1,0,0,1,0
